Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
12/12/2020,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,1.36979E+13
12/12/2020,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,3.57976E+13
12/12/2020,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268326903",,TRUE,3.05215E+13
12/12/2020,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014731673097",,TRUE,3.05215E+13
12/12/2020,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,1.01317E+13
12/14/2020,8017,Epe,196608,484240,8161PH,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.91869E+13
12/14/2020,8026,Hattem,199400,499900,8051KE,VR06,Noord- en Oost-Gelderland,1,,TRUE,8.97674E+13
12/14/2020,8023,Brummen,209700,456400,6971JE,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.28974E+14
12/14/2020,8025,Terwolde,205300,475000,7396NB,VR06,Noord- en Oost-Gelderland,1,,TRUE,5.9049E+13
12/14/2020,8011,Harderwijk,171615,485571,3846AV,VR07,Gelderland-Midden,"0,0882366643372933",,TRUE,4.43834E+13
12/14/2020,8011,Harderwijk,171615,485571,3846AV,VR06,Noord- en Oost-Gelderland,"0,911763335662707",,TRUE,4.43834E+13
12/16/2020,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.6343E+13
12/15/2020,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,,TRUE,1.21959E+13
12/15/2020,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,,TRUE,4.9412E+12
12/16/2020,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,3.92448E+13
12/17/2020,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,,TRUE,9.61232E+12
12/17/2020,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,1.67527E+13
12/17/2020,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,,TRUE,8.32232E+11
12/17/2020,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,1.68319E+13
12/17/2020,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,1.19825E+13
12/17/2020,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,1.20416E+13
12/17/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,,TRUE,6.43701E+12
12/17/2020,15008,Harnaschpolder,81598,447803,2635BX,VR15,Haaglanden,"0,959505899",,TRUE,2.01962E+13
12/17/2020,15008,Harnaschpolder,81598,447803,2635BX,VR16,Hollands-Midden,"0,004198207",,TRUE,2.01962E+13
12/17/2020,15008,Harnaschpolder,81598,447803,2635BX,VR17,Rotterdam-Rijnmond,"0,036295894",,TRUE,2.01962E+13
12/17/2020,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,,TRUE,9.57734E+12
12/17/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,,TRUE,4.21654E+13
12/17/2020,24001,Hulst,63500,366400,4567PJ,VR19,Zeeland,1,,TRUE,2.16211E+12
12/17/2020,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,,TRUE,1.81883E+13
12/16/2020,5003,Glanerbrug,263739,471249,7532AV,VR05,Twente,1,,TRUE,2.29188E+13
12/16/2020,5001,Haaksbergen,245841,466255,7482RD,VR05,Twente,1,,TRUE,3.69414E+13
12/16/2020,5015,Losser,266098,475953,7581PB,VR05,Twente,1,,TRUE,3.99155E+13
12/17/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,,TRUE,1.57485E+13
12/17/2020,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,,TRUE,9.03881E+12
12/17/2020,1046,Bellingwolde,274900,573000,9695XA,VR01,Groningen,1,,TRUE,4.17548E+12
12/17/2020,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,,TRUE,6.48551E+12
12/17/2020,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,6.94423E+13
12/17/2020,17053,De Groote Zaag,100600,434600,2931LD,VR16,Hollands-Midden,"0,405761817812944",,TRUE,5.49152E+13
12/17/2020,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182187056",,TRUE,5.49152E+13
12/17/2020,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,,TRUE,1.39272E+13
12/17/2020,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,,TRUE,5.98426E+13
12/17/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,,TRUE,1.84726E+13
12/17/2020,17048,Goedereede,59100,427100,3252LV,VR17,Rotterdam-Rijnmond,1,,TRUE,7.80106E+12
12/17/2020,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,,TRUE,2.35299E+13
12/17/2020,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,,TRUE,2.07991E+13
12/17/2020,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,,TRUE,5.41582E+13
12/17/2020,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,,TRUE,2.64736E+13
12/17/2020,24002,Kloosterzande,60106,377203,4587LH,VR19,Zeeland,1,,TRUE,3.77395E+12
12/17/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,,TRUE,4.01167E+13
12/17/2020,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,,TRUE,8.94046E+12
12/17/2020,10038,Lopik,125557,442432,3411ML,VR16,Hollands-Midden,1,,TRUE,5.18374E+13
12/17/2020,17055,Middelharnis,71600,420700,3241LP,VR17,Rotterdam-Rijnmond,1,,TRUE,5.37392E+13
12/17/2020,4006,Olst,204280,484839,8122EE,VR04,IJsselland,1,,TRUE,1.55652E+13
12/17/2020,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,,TRUE,3.90526E+13
12/17/2020,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,,TRUE,2.34211E+13
12/17/2020,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,,TRUE,4.86888E+13
12/17/2020,17056,Oude Tonge,71500,411300,3255LV,VR17,Rotterdam-Rijnmond,1,,TRUE,1.08806E+13
12/17/2020,10032,Oudewater,118424,448016,3421GK,VR09,Utrecht,1,,TRUE,2.6036E+14
12/17/2020,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,,TRUE,5.58415E+12
12/17/2020,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,,TRUE,2.04654E+13
12/17/2020,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,1.89209E+13
12/17/2020,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,,TRUE,0
12/17/2020,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,,TRUE,8.2572E+12
12/17/2020,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,,TRUE,2.67761E+13
12/17/2020,19001,Sint Maartensdijk,63979,397049,4695PP,VR19,Zeeland,1,,TRUE,1.00727E+13
12/17/2020,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,6.62517E+13
12/17/2020,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,2.74749E+13
12/17/2020,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,,TRUE,1.31542E+13
12/17/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,,TRUE,2.15078E+13
12/17/2020,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",,TRUE,3.53571E+13
12/17/2020,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",,TRUE,3.53571E+13
12/17/2020,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,,TRUE,3.82037E+13
12/17/2020,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,9.04872E+12
12/17/2020,19003,Tholen,74853,395274,4691RZ,VR19,Zeeland,1,,TRUE,2.25974E+13
12/17/2020,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,,TRUE,4.73173E+12
12/17/2020,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,3.02044E+13
12/17/2020,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,1.09435E+13
12/17/2020,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,,TRUE,2.12938E+13
12/17/2020,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,1.51356E+12
12/17/2020,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,,TRUE,2.4191E+13
12/17/2020,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,,TRUE,3.61997E+13
12/17/2020,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,2.28092E+12
12/17/2020,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,7.24372E+12
12/17/2020,6005,Almere,145400,490200,1332AG,VR25,Flevoland,1,,TRUE,6.95667E+13
12/17/2020,6003,Dronten,177400,505500,8251KM,VR25,Flevoland,1,,TRUE,2.89185E+13
12/17/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,,TRUE,2.18112E+13
12/17/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,6.67482E+13
12/17/2020,6006,Zeewolde,163136,485509,3899AW,VR25,Flevoland,1,,TRUE,1.78563E+13
12/17/2020,13039,Gouda,108721,446220,2808ND,VR16,Hollands-Midden,1,,TRUE,3.25571E+13
12/17/2020,13041,Katwijk,90260,468690,2222AG,VR16,Hollands-Midden,1,,TRUE,7.67552E+13
12/17/2020,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,5.96208E+13
12/17/2020,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,1.81781E+13
12/17/2020,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",,TRUE,4.03132E+13
12/17/2020,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",,TRUE,4.03132E+13
12/17/2020,5014,Vroomshoop,235110,496095,7681KB,VR05,Twente,1,,TRUE,4.61887E+13
12/17/2020,13048,Waddinxveen Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,,TRUE,3.22628E+13
12/17/2020,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,,TRUE,9.04696E+12
12/15/2020,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,1.38556E+14
12/15/2020,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268326903",,TRUE,1.25525E+14
12/15/2020,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014731673097",,TRUE,1.25525E+14
12/14/2020,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,3.82467E+12
12/17/2020,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,,TRUE,9.699E+12
12/17/2020,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,1.02056E+13
12/17/2020,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,2.31376E+13
12/17/2020,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,7.75674E+12
12/17/2020,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,4.09213E+12
12/17/2020,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,4.93407E+12
12/17/2020,3030,Eelde,236400,572000,9761TD,VR03,Drenthe,1,,TRUE,1.02969E+13
12/17/2020,3031,Gieten,248000,559600,9461AL,VR03,Drenthe,1,,TRUE,1.14106E+13
12/17/2020,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,,TRUE,2.96946E+13
12/20/2020,12006,Alkmaar,110983,517113,1817ET,VR10,Noord-Holland-Noord,1,,TRUE,5.88481E+13
12/18/2020,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",,TRUE,3.18937E+13
12/18/2020,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",,TRUE,3.18937E+13
12/19/2020,28002,Asten,179800,378200,5725TB,VR22,Brabant-Zuidoost,1,,TRUE,1.7117E+13
12/20/2020,12014,Beemster,123000,503600,1461GD,VR10,Noord-Holland-Noord,"0,0641371508136803",,TRUE,2.82531E+13
12/20/2020,12014,Beemster,123000,503600,1461GD,VR11,Zaanstreek-Waterland,"0,93586284918632",,TRUE,2.82531E+13
12/18/2020,17068,Berkenwoude,108000,438000,2825AB,VR16,Hollands-Midden,1,,TRUE,9.47771E+12
12/18/2020,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,,TRUE,2.03239E+12
12/19/2020,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,,TRUE,2.49038E+13
12/20/2020,17044,Dordrecht,110155,425519,3313LA,VR18,Zuid-Holland-Zuid,1,,TRUE,2.74327E+13
12/20/2020,4018,Heino,210430,495113,8141NS,VR04,IJsselland,1,,TRUE,2.42312E+12
12/19/2020,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,1.86041E+13
12/19/2020,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,,TRUE,1.78313E+13
12/20/2020,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,,TRUE,1.38697E+13
12/19/2020,4020,Steenwijk,203100,533300,8331PH,VR04,IJsselland,1,,TRUE,2.27126E+13
12/19/2020,28006,Vinkel,159118,412520,5382JE,VR21,Brabant-Noord,1,,TRUE,8.85544E+12
12/17/2020,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,,TRUE,3.876E+13
12/18/2020,31005,Westpoort,115200,491871,1045AR,VR13,Amsterdam-Amstelland,1,,TRUE,4.11441E+13
12/20/2020,12010,Zaandam-Oost,119024,493720,1504NX,VR11,Zaanstreek-Waterland,1,,TRUE,3.01192E+13
12/20/2020,28003,Aarle-Rixtel,174610,391423,5735SC,VR21,Brabant-Noord,"0,004472086",,TRUE,1.10666E+13
12/20/2020,28003,Aarle-Rixtel,174610,391423,5735SC,VR22,Brabant-Zuidoost,"0,995527914",,TRUE,1.10666E+13
12/18/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,3.87356E+13
12/18/2020,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,1.69279E+13
12/18/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",,TRUE,1.62623E+13
12/18/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",,TRUE,1.62623E+13
12/20/2020,12022,Beverwijk,106373,498868,1948NS,VR12,Kennemerland,"0,435961337",,TRUE,2.95062E+13
12/20/2020,12022,Beverwijk,106373,498868,1948NS,VR10,Noord-Holland-Noord,"0,107744265",,TRUE,2.95062E+13
12/20/2020,12022,Beverwijk,106373,498868,1948NS,VR11,Zaanstreek-Waterland,"0,456294399",,TRUE,2.95062E+13
12/20/2020,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657428606",,TRUE,2.15812E+13
12/20/2020,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743342571394",,TRUE,2.15812E+13
12/20/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,,TRUE,1.94392E+13
12/19/2020,22013,Breskens,29600,378900,4511PR,VR19,Zeeland,1,,TRUE,1.97887E+13
12/20/2020,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,,TRUE,1.66784E+13
12/20/2020,1044,Delfzijl,259300,592300,9936HJ,VR01,Groningen,1,,TRUE,2.76402E+13
12/20/2020,17074,Den Bommel,77500,415800,3258LZ,VR17,Rotterdam-Rijnmond,1,,TRUE,5.56579E+12
12/20/2020,27008,'s Hertogenbosch,147831,414700,5221CD,VR21,Brabant-Noord,1,,TRUE,1.76883E+13
12/18/2020,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,,TRUE,2.54242E+13
12/19/2020,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",,TRUE,1.70732E+13
12/19/2020,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",,TRUE,1.70732E+13
12/20/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,,TRUE,1.39071E+13
12/20/2020,9037,Gorinchem,128920,427820,4213KC,VR08,Gelderland-Zuid,"0,161238223418573",,TRUE,4.42818E+13
12/20/2020,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761776581427",,TRUE,4.42818E+13
12/19/2020,16011,Groenedijk,101000,438100,2904LB,VR17,Rotterdam-Rijnmond,1,,TRUE,4.27642E+13
12/18/2020,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,,TRUE,3.28507E+13
12/19/2020,15007,De Groote Lucht,80108,435452,3133KA,VR15,Haaglanden,"0,093925536",,TRUE,6.73194E+13
12/19/2020,15007,De Groote Lucht,80108,435452,3133KA,VR17,Rotterdam-Rijnmond,"0,906074464",,TRUE,6.73194E+13
12/20/2020,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,287042099507928",,TRUE,1.38684E+13
12/20/2020,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,712957900492072",,TRUE,1.38684E+13
12/20/2020,12001,Heiloo,109900,512100,1851LR,VR10,Noord-Holland-Noord,1,,TRUE,2.80912E+13
12/20/2020,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,,TRUE,5.94107E+13
12/20/2020,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,,TRUE,2.43128E+13
12/20/2020,25020,Kaatsheuvel,129083,407604,5171VG,VR20,Midden- en West-Brabant,1,,TRUE,1.61468E+13
12/18/2020,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,2.99233E+13
12/19/2020,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,,TRUE,2.95623E+13
12/20/2020,6004,Lelystad,158268,501627,8243PE,VR25,Flevoland,1,,TRUE,3.34967E+13
12/19/2020,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,,TRUE,1.54287E+13
12/19/2020,3014,Meppel,209500,525000,7942HZ,VR03,Drenthe,"0,724734678267521",,TRUE,2.212E+13
12/19/2020,3014,Meppel,209500,525000,7942HZ,VR04,IJsselland,"0,275265321732479",,TRUE,2.212E+13
12/20/2020,15004,Nieuwe Waterweg,70200,442700,3151XE,VR15,Haaglanden,"0,841309046001852",,TRUE,5.5711E+13
12/20/2020,15004,Nieuwe Waterweg,70200,442700,3151XE,VR17,Rotterdam-Rijnmond,"0,158690953998148",,TRUE,5.5711E+13
12/18/2020,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,,TRUE,1.38075E+13
12/20/2020,17075,Ooltgensplaat,83750,409858,3257LW,VR17,Rotterdam-Rijnmond,1,,TRUE,1.82515E+13
12/19/2020,22012,Oostburg,23604,373884,4501PK,VR19,Zeeland,1,,TRUE,1.4848E+13
12/18/2020,25008,Ossendrecht,80900,378500,4641JM,VR20,Midden- en West-Brabant,1,,TRUE,1.50108E+13
12/20/2020,1027,Oude Pekela,264800,571136,9665BZ,VR01,Groningen,1,,TRUE,1.00809E+13
12/18/2020,25012,Putte,85400,375600,4645GZ,VR20,Midden- en West-Brabant,1,,TRUE,5.9893E+12
12/18/2020,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,965717880169838",,TRUE,2.29235E+13
12/18/2020,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,034282119830162",,TRUE,2.29235E+13
12/18/2020,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,2.34565E+13
12/19/2020,22008,Retranchement,15236,376894,4525ND,VR19,Zeeland,1,,TRUE,2.79211E+13
12/20/2020,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,,TRUE,2.91189E+13
12/20/2020,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,,TRUE,2.53954E+13
12/20/2020,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,5.58166E+13
12/20/2020,17076,Schelluinen,123868,428442,4209SZ,VR09,Utrecht,"0,168927732846334",,TRUE,3.28622E+13
12/20/2020,17076,Schelluinen,123868,428442,4209SZ,VR18,Zuid-Holland-Zuid,"0,831072267153666",,TRUE,3.28622E+13
12/20/2020,3027,Smilde,226104,551047,9422JK,VR03,Drenthe,1,,TRUE,7.9696E+12
12/20/2020,27006,Soerendonk,169275,369189,6027RC,VR22,Brabant-Zuidoost,1,,TRUE,6.68139E+12
12/18/2020,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,1.5112E+13
12/20/2020,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",,TRUE,3.9319E+13
12/20/2020,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",,TRUE,3.9319E+13
12/19/2020,23002,Terneuzen,46894,368651,4538BJ,VR19,Zeeland,1,,TRUE,3.32122E+13
12/20/2020,8025,Terwolde,205300,475000,7396NB,VR06,Noord- en Oost-Gelderland,1,,TRUE,2.14669E+13
12/20/2020,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,,TRUE,2.0382E+13
12/20/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,1.45499E+14
12/20/2020,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,1.46463E+13
12/18/2020,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,2.51303E+14
12/20/2020,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,2.39702E+13
12/20/2020,4005,Genemuiden,200700,513300,8281PW,VR04,IJsselland,1,,TRUE,5.1582E+13
12/20/2020,30025,Gennep,194872,413098,6591BK,VR23,Limburg-Noord,1,,TRUE,4.41472E+13
12/20/2020,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,,TRUE,3.57082E+13
12/20/2020,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,,TRUE,2.99792E+13
12/20/2020,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,,TRUE,1.16638E+13
12/19/2020,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,,TRUE,1.71608E+13
12/20/2020,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,,TRUE,3.50716E+13
12/20/2020,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,,TRUE,8.69198E+12
12/20/2020,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,,TRUE,9.5992E+12
12/20/2020,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,,TRUE,1.59696E+13
12/20/2020,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,,TRUE,2.13745E+13
12/20/2020,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,,TRUE,1.43338E+13
12/20/2020,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,,TRUE,1.29901E+13
12/20/2020,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,,TRUE,4.94542E+13
12/20/2020,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,,TRUE,1.89595E+13
12/20/2020,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",,TRUE,4.20314E+13
12/20/2020,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",,TRUE,4.20314E+13
12/18/2020,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,6.75482E+13
12/20/2020,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,,TRUE,1.86052E+13
12/20/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,,TRUE,3.17851E+13
12/20/2020,4017,Vollenhove,192970,520574,8325PP,VR04,IJsselland,1,,TRUE,1.57016E+13
12/20/2020,1040,Vriescheloo,271700,565370,9699TD,VR01,Groningen,1,,TRUE,2.41841E+13
12/20/2020,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,,TRUE,3.41985E+13
12/19/2020,20009,Waarde,62300,383000,4414RH,VR19,Zeeland,1,,TRUE,1.74184E+13
12/18/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,,TRUE,1.08969E+13
12/20/2020,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,,TRUE,3.64899E+13
12/18/2020,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,,TRUE,4.88388E+12
12/20/2020,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,,TRUE,4.66495E+13
12/19/2020,20011,Willem Annapolder,54023,385562,4421RT,VR19,Zeeland,1,,TRUE,1.28624E+13
12/19/2020,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,2.86711E+13
12/20/2020,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,,TRUE,3.34178E+13
12/18/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,,TRUE,1.25167E+13
12/20/2020,13004,Heemstede,103942,484268,2102LS,VR12,Kennemerland,1,,TRUE,1.46282E+13
12/19/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,,TRUE,2.31878E+13
12/18/2020,25023,Dongemond,117927,409666,4905BP,VR20,Midden- en West-Brabant,1,,TRUE,2.12084E+13
12/6/2020,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,1.25113E+14
12/13/2020,13012,Haarlem Schalkwijk,106080,487038,2035RB,VR12,Kennemerland,1,,TRUE,3.02825E+13
12/16/2020,7006,Wehl,211600,442600,7031EB,VR06,Noord- en Oost-Gelderland,1,,TRUE,4.97679E+13
12/17/2020,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,5.70924E+12
12/17/2020,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,2.32953E+13
12/18/2020,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,,TRUE,1.4085E+13
12/18/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,,TRUE,1.52882E+13
12/18/2020,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,2.50491E+13
12/20/2020,8016,Heerde,200384,489472,8181VK,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.38161E+13
12/20/2020,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,,TRUE,1.83309E+13
